Date,Open,High,Low,Close,Adj Close,Volume
10/16/2017,134.100006,135,128.899994,131.649994,131.649994,609727
10/17/2017,132.800003,133.649994,129.600006,130.050003,130.050003,321829
10/18/2017,130.100006,132.949997,129.350006,131.25,131.25,353119
10/19/2017,132.25,133.449997,128.5,130.050003,130.050003,109822
10/23/2017,130.100006,131.050003,127.699997,128.350006,128.350006,188558
10/24/2017,128.100006,131.800003,128,129.5,129.5,297619
10/25/2017,130.649994,131.800003,128.199997,129.399994,129.399994,370443
10/26/2017,130.850006,137.449997,129.949997,133.149994,133.149994,871299
10/27/2017,135,135.800003,129.100006,131.300003,131.300003,375607
10/30/2017,133,137.25,131.850006,134.649994,134.649994,664336
10/31/2017,134.600006,142.449997,132.5,140.550003,140.550003,1579225
11/1/2017,143,145,141.050003,142.149994,142.149994,847371
11/2/2017,142.699997,151.800003,139.449997,148.300003,148.300003,1922004
11/3/2017,147,149.399994,144.5,145.649994,145.649994,701750
11/6/2017,145.550003,152.550003,144.350006,145.850006,145.850006,775132
11/7/2017,146.75,149.550003,142.399994,143.899994,143.899994,754174
11/8/2017,144.050003,149.800003,142.699997,144.25,144.25,700890
11/9/2017,144.800003,154,143.350006,146.050003,146.050003,2270590
11/10/2017,145.100006,150.949997,144.800003,145.399994,145.399994,919760
11/13/2017,145.399994,147.5,141.649994,142.850006,142.850006,491587
11/14/2017,143.600006,144.75,141.100006,141.949997,141.949997,330311
11/15/2017,139.149994,142.75,135.5,136.800003,136.800003,428276
11/16/2017,136.5,139.449997,135.550003,137.75,137.75,332358
11/17/2017,139.399994,141.300003,136.100006,138.850006,138.850006,478350
11/20/2017,138.800003,143.5,138.5,140.050003,140.050003,449852
11/21/2017,140.949997,141.899994,139,140,140,243046
11/22/2017,140.949997,141.5,138.550003,139.949997,139.949997,147453
11/23/2017,140.100006,145.25,138.100006,143.25,143.25,401158
11/24/2017,144.949997,145.449997,141.5,143.050003,143.050003,238315
11/27/2017,142.25,142.5,139.25,140.699997,140.699997,208239
11/28/2017,140.949997,146.850006,140,142.100006,142.100006,325975
11/29/2017,142.449997,145,140,141.100006,141.100006,256826
11/30/2017,141.100006,142.949997,139,139.850006,139.850006,316077
12/1/2017,140.800003,142.5,137.449997,138.600006,138.600006,233049
12/4/2017,140,140.649994,136.550003,137.800003,137.800003,147583
12/5/2017,136.699997,141.699997,135.050003,136.5,136.5,366754
12/6/2017,135,141.199997,135,139.350006,139.350006,414927
12/7/2017,138.350006,141.600006,138.350006,139.850006,139.850006,242876
12/8/2017,140.800003,145,140.25,142.25,142.25,414364
12/11/2017,142.050003,144.399994,141.800003,142.75,142.75,202701
12/12/2017,142.699997,143.850006,141.050003,142,142,229608
12/13/2017,142.550003,143.899994,140.350006,141.050003,141.050003,340762
12/14/2017,141,147.300003,141,143.100006,143.100006,578331
12/15/2017,143.399994,149.899994,143.399994,145.649994,145.649994,593605
12/18/2017,145.5,160.5,137.949997,157.949997,157.949997,2157599
12/19/2017,162,166,158.550003,164.899994,164.899994,2004862
12/20/2017,165.5,167.75,159.600006,166,166,909894
12/21/2017,164.050003,172,163.5,170.199997,170.199997,1085695
12/22/2017,170.550003,174.5,169.100006,172.550003,172.550003,780359
12/26/2017,173,177.300003,168.649994,175.399994,175.399994,742858
12/27/2017,174.399994,175.550003,165,166.899994,166.899994,583332
12/28/2017,167.699997,169.850006,165.550003,167.199997,167.199997,285341
12/29/2017,167.550003,169.300003,163.149994,164.75,164.75,401039
1/1/2018,162.5,168.25,162.5,164.75,164.75,368382
1/2/2018,164,166.149994,156.199997,160.899994,160.899994,728829
1/3/2018,163,169.800003,161.050003,167.600006,167.600006,924349
1/4/2018,169.199997,175.899994,168.100006,174.899994,174.899994,881789
1/5/2018,175,177.300003,170.550003,172.25,172.25,501231
1/8/2018,172.800003,183.5,172.5,181.949997,181.949997,1165501
1/9/2018,182,185.5,178.75,180.300003,180.300003,1017911
1/10/2018,180.75,185,174.300003,178.5,178.5,768851
1/11/2018,178.600006,182.800003,175.550003,180,180,576873
1/12/2018,180.199997,186.5,179.850006,182.800003,182.800003,988431
1/15/2018,183,187.550003,181.649994,185.100006,185.100006,783850
1/16/2018,185.100006,192.25,183.5,190,190,1576605
1/17/2018,192,195.449997,186.100006,188.600006,188.600006,837345
1/18/2018,190.199997,191.75,173.050003,174.850006,174.850006,595134
1/19/2018,178,178.350006,170.100006,174.899994,174.899994,302432
1/22/2018,174.899994,177.75,172,173.550003,173.550003,394592
1/23/2018,174.399994,183.5,174,180.949997,180.949997,930975
1/24/2018,178.199997,186.600006,178,180.649994,180.649994,828155
1/25/2018,181,181.899994,175.5,176.850006,176.850006,359174
1/29/2018,178.350006,180.25,172,175.050003,175.050003,316307
1/30/2018,173.149994,175.75,159.949997,161.699997,161.699997,1098335
1/31/2018,163.800003,181.649994,162.050003,177.899994,177.899994,1781205
2/1/2018,179.199997,196,174.550003,184.399994,184.399994,1940637
2/2/2018,180,185,170,171.600006,171.600006,1463136
2/5/2018,166,196.399994,166,192.949997,192.949997,2007063
2/6/2018,175,186,173.5,181.850006,181.850006,1191927
2/7/2018,185.449997,192.399994,184.050003,186.25,186.25,923352
2/8/2018,186.800003,198.699997,186.800003,191.5,191.5,1432846
2/9/2018,185.5,199,185.050003,196.199997,196.199997,1171525
2/12/2018,197.399994,204.5,197.350006,201.149994,201.149994,979306
2/14/2018,203,204.899994,198.5,201.649994,201.649994,778506
2/15/2018,202,204,188.199997,192.100006,192.100006,650011
2/16/2018,193.100006,194.800003,182.550003,183.350006,183.350006,502473
2/19/2018,183.899994,184.75,175.75,178.800003,178.800003,363969
2/20/2018,178.800003,182.949997,177.399994,178.75,178.75,231066
2/21/2018,180.050003,184.5,176.600006,182.800003,182.800003,396157
2/22/2018,182,186.949997,180.300003,183.550003,183.550003,421744
2/23/2018,183.5,188.699997,183.5,186.699997,186.699997,339701
2/26/2018,188,195.600006,186,194.050003,194.050003,674042
2/27/2018,195,196.699997,190.850006,194.5,194.5,394741
2/28/2018,190.399994,195.399994,190.399994,193.949997,193.949997,273233
3/1/2018,194,199,192.449997,196.25,196.25,421400
3/5/2018,196.899994,199.949997,194,194.75,194.75,365947
3/6/2018,196,198.5,186.199997,188.550003,188.550003,357583
3/7/2018,188.75,188.75,176.300003,177.550003,177.550003,464032
3/8/2018,178.75,180.949997,171.300003,177.899994,177.899994,462427
3/9/2018,178.449997,183.300003,176,177.350006,177.350006,329668
3/12/2018,178.699997,180.699997,177.050003,178.050003,178.050003,307147
3/13/2018,178.649994,181.699997,176.75,178.449997,178.449997,250938
3/14/2018,178,180.399994,177.100006,178.949997,178.949997,236489
3/15/2018,179.75,185.550003,178.399994,184.149994,184.149994,405961
3/16/2018,182.850006,186.399994,182.850006,184.949997,184.949997,448734
3/19/2018,184.75,185.449997,167.850006,169.899994,169.899994,552243
3/20/2018,169.550003,173.5,169,172.050003,172.050003,365812
3/21/2018,172.949997,177.25,169.850006,170.800003,170.800003,481543
3/22/2018,171,174,165.5,167.399994,167.399994,345935
3/23/2018,164,164,158.699997,160.050003,160.050003,618084
3/26/2018,161,162.449997,157.25,161.350006,161.350006,433927
3/27/2018,163.199997,166.5,162.149994,165.800003,165.800003,275334
3/28/2018,164.449997,166.399994,161.050003,165.300003,165.300003,399399
4/2/2018,167,169.050003,163.5,166.649994,166.649994,177498
4/3/2018,164.550003,170.949997,164.550003,168.850006,168.850006,245196
4/4/2018,169.350006,173.399994,165.149994,166.600006,166.600006,315298
4/5/2018,169.899994,173,168.5,170.449997,170.449997,227712
4/6/2018,170.399994,174,168.149994,171.300003,171.300003,214128
4/9/2018,172,175.300003,171.550003,173.550003,173.550003,189904
4/10/2018,173.949997,174.75,170.399994,171.399994,171.399994,184130
4/11/2018,172.5,172.899994,168.300003,169.399994,169.399994,175106
4/12/2018,168.199997,172.800003,168.199997,170.550003,170.550003,163636
4/13/2018,170.550003,177,170.050003,172.449997,172.449997,259250
4/16/2018,171.5,173.449997,170.25,171.949997,171.949997,116201
4/17/2018,172.25,183,170.100006,180.550003,180.550003,572196
4/18/2018,181.949997,183.149994,178.25,179.350006,179.350006,287029
4/19/2018,180.399994,185,177,181.199997,181.199997,257837
4/20/2018,181.699997,188.25,181.199997,187.550003,187.550003,485222
4/23/2018,188.899994,194.699997,187.5,191.550003,191.550003,511551
4/24/2018,193,194.899994,190,191.399994,191.399994,273384
4/25/2018,190.5,192.449997,187.5,189.25,189.25,255596
4/26/2018,188.149994,191.5,187.100006,189.5,189.5,122439
4/27/2018,192,196.199997,191,193.699997,193.699997,361891
4/30/2018,194.449997,199.699997,194.449997,199.100006,199.100006,583984
5/2/2018,200,206.800003,192,195.699997,195.699997,663900
5/3/2018,195.5,198.800003,193.149994,195,195,287025
5/4/2018,195.300003,198.399994,193,195.699997,195.699997,287561
5/7/2018,206,217.5,202.550003,209.149994,209.149994,3049624
5/8/2018,210.800003,214.800003,207.149994,210.600006,210.600006,888767
5/9/2018,210.449997,217,209.350006,210.399994,210.399994,952666
5/10/2018,211.600006,212,201.5,202.25,202.25,583109
5/11/2018,203,206.350006,202.25,204.899994,204.899994,493275
5/14/2018,204.899994,213.5,203,209.800003,209.800003,642195
5/15/2018,211.25,219,210,211.850006,211.850006,914212
5/16/2018,210.850006,212.449997,206.300003,209.300003,209.300003,316021
5/17/2018,209.899994,215.050003,209.25,213.25,213.25,460151
5/18/2018,213.949997,224.850006,213.600006,217.550003,217.550003,1602552
5/21/2018,218,221.800003,199.300003,203,203,773465
5/22/2018,203.399994,214.350006,203.399994,210.149994,210.149994,562258
5/23/2018,210.149994,213,206.199997,207.600006,207.600006,343967
5/24/2018,208.949997,214.899994,208.149994,213.149994,213.149994,501531
5/25/2018,214.199997,218.899994,211.550003,213.550003,213.550003,436777
5/28/2018,214.550003,220.600006,214.300003,216.25,216.25,355157
5/29/2018,217.149994,218.899994,209.5,211.699997,211.699997,357342
5/30/2018,210,211.699997,205.550003,206.800003,206.800003,251298
5/31/2018,207.75,211.5,205.050003,207.350006,207.350006,334800
6/1/2018,208.5,208.75,195.649994,199.350006,199.350006,261722
6/4/2018,199.350006,200.899994,175.100006,176.5,176.5,723132
6/5/2018,174.5,193.899994,171.25,183.350006,183.350006,1747020
6/6/2018,182.899994,187.850006,177.850006,185.199997,185.199997,836590
6/7/2018,185.600006,200.449997,185.550003,198.100006,198.100006,899501
6/8/2018,199,211.449997,196.149994,209.149994,209.149994,1065448
6/11/2018,209.149994,215.699997,209,213.5,213.5,483803
6/12/2018,214,221.899994,213.050003,218.550003,218.550003,925256
6/13/2018,219.649994,227,213.800003,217.5,217.5,1114619
6/14/2018,217,219.949997,212.5,217.699997,217.699997,402965
6/15/2018,218,223.449997,209.100006,212.949997,212.949997,611410
6/18/2018,212.25,215.449997,202.100006,204.100006,204.100006,341191
6/19/2018,203.5,203.5,191.550003,193.699997,193.699997,582109
6/20/2018,193.100006,200.699997,190.5,197.399994,197.399994,425249
6/21/2018,198.050003,201.649994,193,194.050003,194.050003,388544
6/22/2018,194,198.199997,192.149994,197.399994,197.399994,174812
6/25/2018,196.699997,200.399994,193.449997,194.75,194.75,204086
6/26/2018,193.75,196,190.5,191.699997,191.699997,153498
6/27/2018,191.050003,194.199997,183.850006,185.350006,185.350006,330765
6/28/2018,186.5,190.75,183,184.75,184.75,269678
6/29/2018,184.149994,194.449997,184.149994,193.5,193.5,250560
7/2/2018,193.5,194.899994,189.649994,192.350006,192.350006,244202
7/3/2018,192,195,189.149994,190.050003,190.050003,235058
7/4/2018,189.75,192.100006,183.550003,186.75,186.75,346812
7/5/2018,189.449997,193.899994,186,186.949997,186.949997,343395
7/6/2018,187.899994,190.75,185.199997,186.449997,186.449997,289814
7/9/2018,187.800003,193.399994,187.800003,192.350006,192.350006,224873
7/10/2018,193,200.199997,193,198.100006,198.100006,561451
7/11/2018,198.949997,203.300003,196.800003,198.050003,198.050003,369823
7/12/2018,199.5,207.199997,197.649994,199.199997,199.199997,546177
7/13/2018,200,200.399994,191.800003,196.25,196.25,294086
7/16/2018,196.949997,197.399994,185.300003,190.449997,190.449997,427986
7/17/2018,189.199997,193.5,187.75,189.100006,189.100006,170112
7/18/2018,189.300003,192.050003,174.550003,178.800003,178.800003,370398
7/19/2018,179.899994,184.5,177.550003,182.050003,182.050003,262835
7/20/2018,181.899994,189.600006,180.149994,187.5,187.5,235705
7/23/2018,188.600006,193.899994,188,192.850006,192.850006,288160
7/24/2018,193.949997,206.800003,191.800003,204.949997,204.949997,711352
7/25/2018,206.800003,212,205,210.050003,210.050003,624181
7/26/2018,202,202,186.350006,192.149994,192.149994,1112597
7/27/2018,193.149994,201.899994,192.350006,196.899994,196.899994,482277
7/30/2018,197,206.699997,196.75,205.25,205.25,495057
7/31/2018,206.050003,210.75,201.600006,205.600006,205.600006,437384
8/1/2018,207,209.399994,201.050003,202.5,202.5,164758
8/2/2018,202.899994,203.699997,200,202.449997,202.449997,170730
8/3/2018,203.5,209.199997,202.399994,204.350006,204.350006,335360
8/6/2018,205,208,202,203.649994,203.649994,197830
8/7/2018,203.949997,244.350006,198.149994,233.300003,233.300003,4951705
8/8/2018,234.100006,256,230.5,240.550003,240.550003,3942254
8/9/2018,241.050003,255.899994,241.050003,253.25,253.25,1958948
8/10/2018,255,255.850006,242.899994,245.199997,245.199997,677459
8/13/2018,242.949997,243.699997,235.5,239.300003,239.300003,517280
8/14/2018,239.550003,254.800003,239.550003,247.449997,247.449997,756885
8/16/2018,247.800003,253.800003,245.5,249.800003,249.800003,684316
8/17/2018,251.399994,261.149994,251.350006,254.300003,254.300003,939756
8/20/2018,255.350006,256.600006,247.800003,250.300003,250.300003,350209
8/21/2018,250.300003,254.449997,245.399994,249.149994,249.149994,315991
8/23/2018,250.5,253.149994,246.050003,247.25,247.25,303371
8/24/2018,246.800003,247.5,239.350006,241.800003,241.800003,257203
8/27/2018,243,247,236.199997,237.300003,237.300003,271688
8/28/2018,237.949997,245.949997,232.5,240.949997,240.949997,410491
8/29/2018,242,281,242,270.350006,270.350006,3972124
8/30/2018,272.75,274.649994,265.100006,270.549988,270.549988,1087496
8/31/2018,270.899994,276.899994,266.299988,270.149994,270.149994,847689
9/3/2018,271,273.049988,262,263.899994,263.899994,584122
9/4/2018,265,267,253,256.100006,256.100006,550931
9/5/2018,256,262.700012,248.800003,260.5,260.5,595661
9/6/2018,261.399994,267.149994,257.5,262.25,262.25,452939
9/7/2018,262.399994,272,256.299988,267.149994,267.149994,820155
9/10/2018,265.549988,265.799988,255.050003,255.899994,255.899994,464109
9/11/2018,257,261.700012,247.5,251.300003,251.300003,496796
9/12/2018,252.5,273.75,247.5,267.299988,267.299988,1102407
9/14/2018,269.799988,283.700012,268.299988,276,276,1466074
9/17/2018,274,279.700012,271,272.299988,272.299988,509116
9/18/2018,273,276.700012,257.25,259.799988,259.799988,431577
9/19/2018,262,267.549988,255.899994,262.950012,262.950012,369140
9/21/2018,265.399994,266.950012,226,243.550003,243.550003,717228
9/24/2018,243.600006,248.100006,229.199997,231.149994,231.149994,478301
9/25/2018,232.449997,238,221.5,230.449997,230.449997,578970
9/26/2018,232.899994,235.600006,226.050003,227.75,227.75,284958
9/27/2018,228.100006,229.300003,220.25,221.550003,221.550003,231032
9/28/2018,222,224.850006,192.100006,203,203,588145
10/1/2018,200.25,221,189.550003,212.949997,212.949997,870628
10/3/2018,212.350006,220.5,210.699997,212.350006,212.350006,368485
10/4/2018,206,213.449997,202.75,207.600006,207.600006,388209
10/5/2018,208.899994,211,198.850006,202.600006,202.600006,305354
10/8/2018,199.199997,205.5,190.550003,194.5,194.5,352462
10/9/2018,197,199.5,190,192.600006,192.600006,355473
10/10/2018,193.449997,210.600006,192.050003,205.899994,205.899994,478696
10/11/2018,198.050003,203.75,195,199.899994,199.899994,415626
10/12/2018,202,212.5,202,204.600006,204.600006,578656
10/15/2018,205.25,214.5,203.800003,210.25,210.25,405141
10/16/2018,211,217.649994,208.649994,214.75,214.75,427813
10/17/2018,216.899994,218,200.699997,202.600006,202.600006,311952
10/19/2018,200.399994,204.75,196,202.149994,202.149994,361768
10/22/2018,204.949997,206,198.350006,199.5,199.5,227864
10/23/2018,198,209.649994,192.949997,195.75,195.75,6480222
10/24/2018,196.949997,200.949997,192,196.699997,196.699997,298915
10/25/2018,192.899994,221.600006,192.449997,213.5,213.5,1237171
10/26/2018,214.5,234.899994,209,229.100006,229.100006,2012903
10/29/2018,231,262.700012,231,257.549988,257.549988,1897374
10/30/2018,256.950012,265.850006,253,257.600006,257.600006,1419795
10/31/2018,258,258.899994,248,251.100006,251.100006,343514
11/1/2018,251.699997,260,247.600006,254,254,467515
11/2/2018,254.149994,259.700012,247.5,249.300003,249.300003,312645
11/5/2018,250,255.399994,240.5,243.5,243.5,308174
11/6/2018,244.800003,280.950012,244.050003,271.200012,271.200012,2918571
11/7/2018,275.950012,276.899994,266,271.200012,271.200012,480867
11/9/2018,268.200012,271.5,261.450012,264.799988,264.799988,533037
11/12/2018,265,272.299988,255.649994,257.25,257.25,574927
11/13/2018,257,261,253.649994,258.149994,258.149994,373215
11/14/2018,260.25,264.25,249,251.100006,251.100006,580762
11/15/2018,251.899994,252.899994,242.5,243.350006,243.350006,349082
11/16/2018,244.449997,247.399994,233.850006,240.850006,240.850006,476111
11/19/2018,241.5,242.699997,234.300003,237.100006,237.100006,199628
11/20/2018,236.899994,242.800003,228.300003,230.300003,230.300003,472735
11/21/2018,230.300003,239,229.050003,234,234,533706
11/22/2018,233.600006,239.399994,231.5,232.550003,232.550003,358489
11/26/2018,233.600006,235.899994,228.300003,231.899994,231.899994,270755
11/27/2018,231.25,234.75,225.300003,226.350006,226.350006,245915
11/28/2018,226.949997,231.100006,219.350006,220.149994,220.149994,403530
11/29/2018,222.199997,224.899994,215.5,216.5,216.5,349871
11/30/2018,216.550003,231.399994,215.100006,229.75,229.75,529366
12/3/2018,231.149994,239.399994,228.5,236.5,236.5,808563
12/4/2018,237.399994,237.399994,229.399994,231.600006,231.600006,239077
12/5/2018,228.350006,231.350006,218.300003,219.75,219.75,434812
12/6/2018,216.100006,218.699997,207.300003,213.600006,213.600006,399998
12/7/2018,214,219.149994,213.100006,216.25,216.25,267062
12/10/2018,211.850006,217,203.149994,214.350006,214.350006,232054
12/11/2018,210,229,210,225.800003,225.800003,431611
12/12/2018,227.600006,235.800003,227,233.550003,233.550003,330616
12/13/2018,233.949997,239.699997,231,233.449997,233.449997,306535
12/14/2018,232,234.949997,228,231.399994,231.399994,209582
12/17/2018,232,239.800003,232,236.550003,236.550003,413087
12/18/2018,235,247.800003,233.550003,244.149994,244.149994,885183
12/19/2018,244.5,247.699997,239.050003,242.850006,242.850006,289355
12/20/2018,241.350006,243.5,238,241,241,193191
12/21/2018,239.100006,241.649994,229.550003,232.100006,232.100006,221825
12/24/2018,232,232,224.600006,225.649994,225.649994,126527
12/26/2018,224,224,216.300003,221.550003,221.550003,307636
12/27/2018,224.850006,228,222,222.399994,222.399994,117187
12/28/2018,223.100006,228.600006,223.050003,223.550003,223.550003,178707
12/31/2018,224.600006,228.699997,223.800003,224.600006,224.600006,125427
1/1/2019,225.050003,231.949997,224.550003,228.899994,228.899994,271005
1/2/2019,228.100006,232.850006,222.449997,223.300003,223.300003,246527
1/3/2019,224,226.350006,220.300003,221.149994,221.149994,163550
1/4/2019,223.399994,223.399994,216.550003,217.899994,217.899994,186659
1/7/2019,220.050003,222.649994,218.899994,220.050003,220.050003,213887
1/8/2019,221.199997,227,218,223.300003,223.300003,277877
1/9/2019,224.600006,226.899994,220.350006,221.75,221.75,144427
1/10/2019,222.899994,223.949997,219.699997,220.399994,220.399994,88410
1/11/2019,221.25,223.600006,219,219.850006,219.850006,91588
1/14/2019,220.199997,220.199997,213.75,215.399994,215.399994,124863
1/15/2019,216.5,222,216.5,219.350006,219.350006,175207
1/16/2019,218.5,224.399994,217.050003,217.449997,217.449997,236747
1/17/2019,218.100006,223.899994,216.899994,219.399994,219.399994,346718
1/18/2019,219.399994,221.949997,216,216.75,216.75,127846
1/21/2019,217.600006,220,208.75,213.75,213.75,173000
1/22/2019,212.899994,214.25,210.100006,211.449997,211.449997,124382
1/23/2019,211,213.100006,210.100006,210.699997,210.699997,188065
1/24/2019,209.25,216.5,208.600006,212.350006,212.350006,172656
1/25/2019,213.75,217,203,206.850006,206.850006,267177
1/28/2019,209.550003,209.899994,188.350006,193.600006,193.600006,1003742
1/29/2019,189.199997,193.800003,185.100006,191.600006,191.600006,382358
1/30/2019,192.449997,195,184.5,186.800003,186.800003,287906
1/31/2019,186.899994,189.399994,180.100006,180.699997,180.699997,456749
2/1/2019,183,183,168.800003,171.350006,171.350006,436654
2/4/2019,168,170.899994,160.5,164.550003,164.550003,780669
2/5/2019,164,170.5,162.850006,168.050003,168.050003,546591
2/6/2019,169.949997,185,168.899994,182.350006,182.350006,807239
2/7/2019,182,188.850006,178.600006,183.75,183.75,320832
2/8/2019,182.850006,184.649994,173,174.850006,174.850006,274949
2/11/2019,175,175.699997,168.850006,170.050003,170.050003,122639
2/12/2019,170.5,171.449997,165,166.5,166.5,204127
2/14/2019,169.899994,169.899994,160,162.5,162.5,225454
2/15/2019,162.949997,165.649994,156.25,157.100006,157.100006,301997
2/18/2019,157,159,151.050003,151.850006,151.850006,211231
2/19/2019,152,157.899994,152,153,153,321322
2/20/2019,154,165.600006,154,162.5,162.5,324706
2/21/2019,162.949997,171.300003,162.800003,168.5,168.5,499767
2/22/2019,167.100006,170.699997,164.600006,166.800003,166.800003,209184
2/25/2019,167.449997,173,166.75,170.25,170.25,343236
2/26/2019,168,181.699997,165.050003,176.699997,176.699997,821549
2/27/2019,178.949997,189.550003,178.5,187.25,187.25,1086942
2/28/2019,187,191.100006,184.100006,185.449997,185.449997,394900
3/1/2019,187.699997,192.399994,185.550003,190.399994,190.399994,334414
3/5/2019,190.5,209.899994,190.5,202.550003,202.550003,875068
3/6/2019,202.949997,205.600006,197.100006,199.350006,199.350006,326161
3/7/2019,198.5,200.5,193.100006,194.899994,194.899994,258392
3/8/2019,194,196.649994,188.600006,190.300003,190.300003,193085
3/11/2019,191,198,191,192.850006,192.850006,376980
3/12/2019,193.350006,201.25,193.350006,198.350006,198.350006,549113
3/13/2019,198.5,201.949997,195.199997,198.75,198.75,360000
3/14/2019,200.949997,204,198.399994,200.149994,200.149994,362766
3/15/2019,200.600006,207.25,199.899994,200.350006,200.350006,626922
3/18/2019,201.050003,204.699997,199.600006,201.25,201.25,243013
3/19/2019,201.199997,206.199997,200,204.149994,204.149994,270733
3/20/2019,203.899994,209.199997,200.25,201.550003,201.550003,796974
3/22/2019,201.399994,203.100006,199.550003,200.649994,200.649994,220390
3/25/2019,197.149994,202,196.699997,200.699997,200.699997,377315
3/26/2019,200.800003,202,196.800003,198.399994,198.399994,248840
3/27/2019,198.5,207,196,204,204,409197
3/28/2019,208.350006,213.800003,205.350006,209.800003,209.800003,489464
4/1/2019,206,219,206,216.25,216.25,1544007
4/2/2019,218.25,221.149994,215,219.050003,219.050003,608570
4/3/2019,219.949997,220.699997,212.699997,214.600006,214.600006,302425
4/4/2019,212.100006,218,211,216,216,219858
4/5/2019,217.25,227.800003,215.25,226,226,572386
4/8/2019,227.100006,227.850006,221,222.949997,222.949997,357948
4/9/2019,222.5,230.300003,222.5,228.800003,228.800003,341134
4/10/2019,226.199997,230,223.199997,226.350006,226.350006,178003
4/11/2019,225.5,227.550003,221.550003,225.449997,225.449997,138286
4/12/2019,224.850006,226.800003,221.300003,224,224,151992
4/15/2019,225.649994,234.350006,224,227.600006,227.600006,441020
4/16/2019,228.300003,233,225.050003,228.699997,228.699997,338685
4/18/2019,230.699997,230.75,219.5,221.800003,221.800003,268069
4/22/2019,220.899994,223.5,218.050003,221.699997,221.699997,180238
4/23/2019,220,225.5,219.5,222.850006,222.850006,171113
4/24/2019,223,226.600006,221.5,223.949997,223.949997,139788
4/25/2019,223.25,225.550003,222,224.25,224.25,112416
4/26/2019,224,225.699997,223,224.800003,224.800003,57911
4/30/2019,224.199997,229.600006,222.300003,227.300003,227.300003,225629
5/2/2019,226.300003,233.899994,223.199997,229.25,229.25,1121137
5/3/2019,224,228.899994,215.699997,216.949997,216.949997,393232
5/6/2019,214,223.899994,210.050003,221.949997,221.949997,433361
5/7/2019,223.899994,226.949997,223,224.5,224.5,519701
5/8/2019,223.25,226,222.75,224.850006,224.850006,253404
5/9/2019,223,226.300003,223,225.050003,225.050003,169927
5/10/2019,224,228.800003,224,225,225,171579
5/13/2019,224.350006,226.5,220.25,222.300003,222.300003,540584
5/14/2019,221.050003,226.800003,220.300003,225.050003,225.050003,290106
5/15/2019,223.949997,226.300003,223.25,224.550003,224.550003,194557
5/16/2019,224.550003,224.949997,218.100006,221.649994,221.649994,124078
5/17/2019,221.449997,226,220.600006,225.300003,225.300003,152460
5/20/2019,228.600006,238.300003,227.899994,229.899994,229.899994,304967
5/21/2019,229,234.25,225.800003,230.149994,230.149994,195068
5/22/2019,228.600006,231.899994,228.050003,230.050003,230.050003,263713
5/23/2019,232.100006,249.449997,229.899994,239.050003,239.050003,680247
5/24/2019,241.899994,254,241.699997,251,251,619445
5/27/2019,250.800003,259.149994,244.399994,246.5,246.5,260681
5/28/2019,247.800003,253.899994,244.550003,251.850006,251.850006,274827
5/29/2019,252,254.25,248,250.350006,250.350006,129480
5/30/2019,250.350006,253.449997,248.149994,250.25,250.25,168725
5/31/2019,250.5,259.899994,250.5,257,257,371311
6/3/2019,254.649994,270.799988,254.149994,261,261,556220
6/4/2019,261.950012,272.75,260,270.100006,270.100006,599836
6/6/2019,270.100006,274.850006,264.049988,264.799988,264.799988,396070
6/7/2019,263.049988,269.649994,262.25,265.549988,265.549988,221074
6/10/2019,263.450012,269,263.450012,266.100006,266.100006,155591
6/11/2019,266.899994,268.5,262.549988,264.950012,264.950012,209076
6/12/2019,265,266,263.299988,265.049988,265.049988,298097
6/13/2019,265.649994,268,263.100006,264.899994,264.899994,332180
6/14/2019,265,278,265,274.75,274.75,590985
6/17/2019,274.100006,277.75,264.299988,266.700012,266.700012,437729
6/18/2019,266.700012,270,265.450012,267.899994,267.899994,214045
6/19/2019,271.049988,271.899994,264.350006,265.950012,265.950012,278978
6/20/2019,266,267.200012,263,265.100006,265.100006,176975
6/21/2019,265.100006,269.25,264.399994,265.399994,265.399994,75269
6/24/2019,265,267.950012,263.549988,265.299988,265.299988,344496
6/25/2019,264.950012,266.950012,261.350006,262.450012,262.450012,83816
6/26/2019,262.399994,265.600006,256.600006,262.049988,262.049988,132863
6/27/2019,261.200012,271.399994,261.200012,264.950012,264.950012,145590
6/28/2019,264.950012,266.950012,262,265.5,265.5,112570
7/1/2019,265.149994,268,262.149994,265.049988,265.049988,205938
7/2/2019,263.399994,267,263.299988,265.200012,265.200012,52280
7/3/2019,265.100006,267.5,264,265.399994,265.399994,68769
7/4/2019,265.25,266.899994,263.200012,265.5,265.5,67181
7/5/2019,265.399994,266,262.799988,263.549988,263.549988,121976
7/8/2019,262.899994,265.5,259.399994,265,265,205039
7/9/2019,266.799988,266.799988,262.100006,265.100006,265.100006,124422
7/10/2019,265.100006,265.5,263.350006,265.049988,265.049988,113844
7/11/2019,264.350006,267,264.049988,265.049988,265.049988,62434
7/12/2019,265.149994,287.399994,264.25,280.549988,280.549988,878964
7/15/2019,281.25,291.799988,280.149994,283.549988,283.549988,602562
7/16/2019,285.899994,288.700012,283,284,284,213979
7/17/2019,286,286,271,271.899994,271.899994,198949
7/18/2019,271.899994,272.899994,255.649994,266.600006,266.600006,2356571
7/19/2019,273,276.649994,260.5,262.75,262.75,405317
7/22/2019,258.5,268.5,254.300003,256,256,215968
7/23/2019,256,262,254.399994,255.25,255.25,147473
